"Occurrences";"Url";"Vendeur";"Nom du produit";"Couleur";"Taille";"Prix";"Stock"
3;"http://www.laredoute.fr/ppdp/prod-500774703.aspx?docid=00110000000001";"La Redoute";"Nappe en métis, BORDER";"Beige";"150X300 cm";"35,75 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500774703.aspx?docid=00110000000001";"La Redoute";"Nappe en métis, BORDER";"Blanc";"150X150 cm";"19,25 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500774703.aspx?docid=00110000000001";"La Redoute";"Nappe en métis, BORDER";"Blanc";"150X200 cm";"24,75 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500774703.aspx?docid=00110000000001";"La Redoute";"Nappe en métis, BORDER";"Blanc";"150X250 cm";"30,25 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500774703.aspx?docid=00110000000001";"La Redoute";"Nappe en métis, BORDER";"Blanc";"150X300 cm";"35,75 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500774894.aspx?docid=00110000000001";"La Redoute";"Nappe en métis brodé jour poinçon, L BRODÉ";"Blanc";"150X150 cm";"22,00 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500774894.aspx?docid=00110000000001";"La Redoute";"Nappe en métis brodé jour poinçon, L BRODÉ";"Blanc";"150X200 cm";"27,50 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500774894.aspx?docid=00110000000001";"La Redoute";"Nappe en métis brodé jour poinçon, L BRODÉ";"Blanc";"150X250 cm";"33,00 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500774894.aspx?docid=00110000000001";"La Redoute";"Nappe en métis brodé jour poinçon, L BRODÉ";"Blanc";"150X300 cm";"38,50 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500775796.aspx?docid=00000000000001";"La Redoute";"Nappe en métis enduit, BORDER";"Beige";"150X150 cm";"31,49 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500775796.aspx?docid=00000000000001";"La Redoute";"Nappe en métis enduit, BORDER";"Beige";"150X200 cm";"38,49 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500775796.aspx?docid=00000000000001";"La Redoute";"Nappe en métis enduit, BORDER";"Beige";"150X250 cm";"45,49 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500775796.aspx?docid=00000000000001";"La Redoute";"Nappe en métis enduit, BORDER";"Beige";"150X300 cm";"52,49 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500775796.aspx?docid=00000000000001";"La Redoute";"Nappe en métis enduit, BORDER";"Gris Clair";"150X150 cm";"31,49 €";"En stock."
